Student ID,Name,Age,Gender,Attendance,Participation,CS101A,CS102A,CS103A,CS104A,CS105A,CS106A,CS107A,CS108A,CS109A,CS1010A,CS1011A,CS1012A,CS1013A,CS1014A,CS1015A,CS1016A,CS1017A,CS1018A,CS1019A,CS1020A,CS1021A,CS1022A,CS1023A,CS1024A,CS1025A,CS1026A,CS1027A,CS1028A,CS1029A,CS1030A,CS1031A,CS1032A,CS1033A,CS1034A,CS1035A,CS1036A,CS1037A,CS1038A,CS1039A,CS1040A,CGPA
ST-55752,GHOOIGJ,21,Female,56.92143473,98.6810597,A,C,D,C,C,D,D,C,C,D,C,B,D,C,C,A,A,D,D,A,B,A,B,B,D,D,A,C,B,D,B,D,B,B,B,C,A,A,A,D,2.375
ST-44919,DBNPCVT,24,Male,72.06996363,79.21510104,D,B,B,A,C,B,A,C,A,B,B,B,B,C,C,A,A,C,B,B,A,A,A,D,A,A,C,A,B,C,D,A,C,C,A,D,A,D,A,B,2.9
ST-27177,MKTGBUQ,19,Female,89.43113352,58.5219976,A,A,B,C,D,C,A,B,A,C,D,C,B,C,D,C,C,C,D,B,A,D,D,B,A,B,B,D,A,C,A,A,D,D,B,A,A,C,C,C,2.525
ST-48785,XDEIDHI,19,Female,60.66459408,52.35525405,F,F,F,F,C,E,C,D,D,D,E,E,C,B,B,E,D,D,E,F,D,D,D,C,D,E,B,B,F,C,B,B,F,B,E,C,E,B,B,D,1.325
ST-79851,AKFZRRZ,23,Male,83.62439579,80.67793099,B,C,C,A,C,C,C,C,C,B,A,A,B,B,C,C,B,B,C,B,A,A,C,B,A,B,A,A,B,B,A,B,B,C,C,C,B,C,B,C,2.825
ST-94263,WHTGEAT,19,Male,71.74339675,97.08900518,A,C,C,C,C,B,C,B,B,B,B,C,B,A,B,B,C,B,B,B,A,C,B,A,C,C,A,A,C,C,A,C,C,A,B,C,B,C,B,B,2.8
ST-62845,XWQKILV,20,Female,55.09243724,75.41382979,A,A,C,C,C,C,A,C,A,E,A,D,E,B,E,D,D,C,D,E,C,C,B,B,B,D,B,D,A,B,E,C,C,C,E,C,C,E,C,D,2.013
ST-56593,OLASZNT,21,Male,59.57914143,74.65931678,A,C,A,D,D,B,D,A,D,E,D,A,E,C,D,E,A,E,A,B,E,A,C,D,C,B,E,D,E,D,A,E,D,B,E,D,A,E,D,D,1.85
ST-82239,HFTVXLV,22,Female,67.0258051,61.70436093,B,D,E,E,C,A,D,C,A,B,E,A,B,B,C,E,C,C,A,C,A,E,C,E,E,C,C,C,B,C,C,C,C,C,A,D,B,D,E,B,2.075
ST-54506,CABROUR,22,Male,52.17924982,64.8036509,F,F,E,F,F,F,C,B,F,F,D,C,F,D,F,D,F,C,E,F,B,B,E,F,B,B,C,B,B,C,D,B,F,F,F,B,E,F,B,B,1.225
ST-69954,FIAGYKR,21,Female,73.96701509,51.68276516,A,B,C,E,D,A,A,C,B,B,B,E,E,D,D,B,A,C,A,A,E,B,A,E,B,A,A,A,E,C,D,D,C,A,E,D,E,A,B,A,2.4
ST-51798,FFXJENI,18,Female,98.90727212,77.19290745,B,A,A,C,A,A,B,B,C,A,C,B,C,B,B,A,C,B,C,C,B,A,A,A,B,C,A,A,C,C,B,B,A,B,C,C,B,B,C,A,3
ST-78196,WSGGAQD,18,Male,75.67476023,64.7584575,A,C,B,D,C,B,B,A,D,D,D,B,D,C,B,A,A,D,B,D,A,B,B,D,B,C,D,D,C,A,A,A,D,B,C,A,D,C,A,A,2.5
ST-78473,OWRYGDN,24,Female,55.76951192,68.26880411,C,B,C,D,A,B,D,B,C,B,C,A,C,E,C,D,B,D,C,E,E,C,A,E,E,C,B,E,B,A,E,B,E,B,C,A,E,D,D,B,2.013
ST-44633,HJAYLKF,23,Female,55.08393401,75.63734923,D,A,A,B,E,E,C,C,B,C,A,B,B,A,A,C,A,B,D,C,E,D,C,D,B,D,C,D,B,E,E,C,B,D,D,E,C,C,E,E,2
ST-57116,KXQLMVQ,18,Female,65.17445426,93.91578028,B,B,A,A,D,C,D,A,B,C,A,A,A,A,A,B,D,B,A,B,B,B,D,C,B,C,C,D,A,B,C,A,A,B,C,A,A,D,C,B,2.85
ST-47752,EWFEBHA,19,Male,90.89485743,73.70102933,B,A,B,C,B,B,B,A,A,B,A,C,A,B,A,A,B,A,C,C,C,B,B,A,B,C,B,B,B,B,C,B,A,C,C,C,B,B,C,C,2.95
ST-37174,WPENSGM,21,Female,71.33047789,65.35834365,A,C,A,C,B,C,A,E,E,B,B,C,A,A,E,A,B,B,E,E,E,C,C,D,A,D,E,E,B,B,C,B,D,C,B,B,E,A,B,C,2.262
ST-60792,AQNIXQG,23,Male,78.99003087,63.34531843,A,C,A,B,B,B,A,B,A,B,A,C,A,C,B,D,A,B,C,C,D,A,D,A,C,B,D,D,B,A,C,A,B,D,A,B,C,B,D,B,2.75
ST-53327,ZMFSYVV,22,Male,58.62321559,84.96504502,A,D,B,D,D,C,A,B,B,A,D,C,C,D,D,A,A,A,B,D,C,B,A,C,B,D,B,B,B,D,B,B,D,B,A,A,C,A,D,D,2.5
ST-78463,ENAUFHV,26,Male,81.30662311,78.19515561,B,C,C,C,C,D,B,D,D,B,A,A,B,C,A,C,C,B,A,D,A,B,C,C,B,D,C,D,D,A,B,B,D,C,A,D,D,B,B,A,2.425
ST-38178,UUBLWKJ,19,Male,67.20715433,81.97565641,C,A,A,D,C,C,C,B,A,C,C,D,D,B,C,B,D,C,B,C,C,C,A,B,A,A,C,B,C,D,B,A,A,D,C,C,C,A,D,B,2.475
ST-49082,XCIKCHJ,24,Male,82.15212881,71.38354294,A,D,C,B,B,C,C,D,A,D,A,D,C,B,B,D,D,A,B,B,B,B,A,A,A,D,D,B,C,A,B,A,A,C,B,C,B,D,B,C,2.6
ST-36570,LJYGYZR,25,Female,81.73102027,85.97821406,A,A,C,C,B,A,A,A,A,C,B,C,C,A,B,A,C,A,B,A,B,C,A,B,C,B,C,B,A,B,A,C,A,C,B,C,A,C,A,C,3.05
ST-93945,VKPWYWU,18,Female,71.88063477,70.19114206,C,D,B,B,D,A,D,A,C,C,D,D,B,C,D,C,B,A,D,C,B,D,C,C,C,B,A,D,D,D,A,A,D,D,A,C,B,B,B,A,2.3
ST-95908,CXWHXNL,24,Female,52.65294272,67.47039116,D,B,C,D,D,B,C,A,E,D,C,C,B,B,A,E,C,D,B,D,B,B,C,C,D,A,B,D,A,D,C,B,E,D,C,B,C,E,A,D,2.075
ST-51791,ZMGHNTS,22,Male,81.05509062,75.66565237,D,A,D,D,C,A,C,C,B,C,C,C,A,C,A,A,A,C,A,D,A,D,B,B,B,A,D,C,B,C,C,A,C,D,B,C,A,B,B,B,2.6
ST-35226,CPWSGUB,22,Female,74.22514195,84.08111456,C,D,D,D,A,B,B,C,D,A,D,A,C,D,A,B,B,C,B,A,D,B,D,B,A,C,B,D,D,A,A,B,C,A,A,D,C,D,D,B,2.425
ST-22832,KBXKQLO,21,Male,53.71947863,67.99031021,A,A,E,A,E,B,E,A,B,E,D,D,B,E,E,D,E,C,D,B,A,E,D,D,D,E,A,A,C,A,A,C,B,B,E,E,D,D,B,C,1.988
ST-97980,WYMTMGK,23,Male,64.42430058,51.5572909,F,B,B,E,E,E,D,B,B,B,E,C,D,E,F,C,B,D,C,C,D,F,C,C,D,B,E,F,D,B,F,D,F,B,D,B,E,D,B,F,1.438
ST-88089,OWHRZKF,22,Female,50.80476109,64.9945467,D,F,D,E,B,F,D,F,E,E,B,E,F,F,B,D,B,F,F,B,B,C,B,F,F,F,E,B,F,F,E,B,C,E,B,B,F,D,B,F,1.212
ST-32600,HRMWYTI,22,Male,89.99724748,72.96771299,C,C,B,C,A,C,B,C,C,C,B,A,B,A,A,B,C,C,A,C,C,C,A,A,B,B,A,B,B,C,A,A,B,B,C,A,B,C,C,C,2.85
ST-50687,RWQNEQY,22,Male,72.05886204,50.13505992,E,E,C,C,A,B,A,E,A,A,A,D,A,A,A,C,B,D,E,D,C,B,E,B,A,B,A,A,D,A,B,B,A,C,C,B,A,A,B,A,2.738
ST-43300,PIKAHGT,26,Female,95.56376536,60.80453535,A,B,D,D,D,B,C,B,B,C,A,A,D,D,A,C,D,D,C,D,D,B,C,C,A,B,D,A,A,B,A,D,D,B,D,D,A,A,A,C,2.4
ST-17511,LEMGVFR,24,Male,69.03973368,74.28673488,D,C,B,A,A,D,A,B,B,D,A,A,A,A,B,D,C,A,B,C,B,D,A,B,B,D,C,A,D,B,C,B,D,D,D,B,B,A,A,B,2.675
ST-72244,EQMIFAU,19,Female,68.31005757,90.07999283,B,B,A,B,D,A,D,A,C,D,B,A,B,C,C,D,B,B,C,B,A,A,C,A,C,C,A,D,C,B,D,B,D,B,A,A,D,A,C,A,2.675
ST-48463,IQVDRIC,23,Female,68.84925872,98.16053264,C,A,B,A,B,A,A,C,A,A,C,B,B,C,B,A,A,B,A,A,B,B,B,B,B,B,A,C,C,A,C,C,A,C,A,A,C,A,A,B,3.175
ST-09572,SXBUEXA,23,Female,84.57993258,55.0856412,B,D,E,B,D,A,E,E,A,B,B,D,B,C,E,D,B,D,E,C,A,B,A,C,B,D,E,C,B,E,B,B,B,A,B,D,E,B,D,C,2.1
ST-73535,HCCBUCV,24,Male,76.98121387,65.86326251,A,B,D,D,B,C,C,D,B,D,D,D,C,B,C,A,D,D,D,D,D,C,B,A,C,D,C,B,A,D,D,B,D,B,D,A,A,B,D,A,2.15
ST-28070,FDRMLXV,22,Female,88.95064993,57.05431638,D,D,C,B,C,D,C,C,D,D,C,A,A,A,C,C,A,C,D,D,A,B,B,D,C,A,A,A,D,A,D,C,C,A,D,A,B,B,A,C,2.45
ST-89260,VFFIZXW,19,Male,75.62635499,92.02441044,B,A,A,C,A,A,B,C,C,C,B,C,B,C,C,B,B,A,B,C,A,C,A,C,C,B,C,B,C,B,C,C,B,B,B,C,B,A,A,C,2.8
ST-41954,FUCORQD,25,Male,76.85629721,66.26334647,C,D,D,D,A,A,D,C,C,C,C,D,D,D,A,C,C,A,D,B,B,C,A,D,C,A,A,D,A,D,B,D,C,B,D,A,A,B,A,B,2.375
ST-79259,ZMBHDMI,21,Male,52.32722125,72.80451903,E,C,C,B,E,A,D,C,D,E,E,B,D,A,E,B,E,E,D,E,C,A,C,B,E,D,E,D,E,E,A,A,C,E,E,B,C,C,A,A,1.8
ST-60383,SHGWNME,25,Female,59.50519008,85.54887479,A,B,A,C,D,A,A,C,A,D,D,D,C,B,B,D,B,A,A,C,C,D,C,D,C,A,B,C,D,D,D,D,D,A,A,C,A,C,A,A,2.475
ST-14490,LBOQTUG,26,Male,90.40735458,70.84207902,B,A,C,C,A,C,C,B,A,A,C,A,A,B,A,A,C,A,C,A,C,C,C,C,B,B,C,A,C,A,A,A,A,B,C,B,A,A,B,C,3.05
ST-19712,QHIQPUI,24,Male,74.50779965,82.17001845,C,C,D,A,B,A,C,B,D,A,D,A,D,D,A,D,C,B,B,D,A,A,A,A,C,A,D,A,A,B,D,C,A,C,D,D,D,D,C,C,2.45
ST-14708,OOCNFVO,20,Male,63.28686925,56.49701293,B,D,B,F,D,F,E,C,B,B,C,B,C,D,E,B,B,C,E,B,C,D,F,B,B,D,D,F,C,B,C,F,B,D,B,E,E,C,B,B,1.762
ST-76737,WCCMXAR,20,Female,55.8362506,89.78389656,A,A,A,A,C,C,D,C,C,A,B,D,A,D,C,A,C,A,B,D,D,B,C,C,A,D,C,C,A,D,B,C,A,A,A,B,D,D,C,B,2.575
ST-78424,KRSSFVZ,26,Male,55.12629387,82.53963574,A,E,A,B,D,C,D,A,C,D,A,D,E,B,A,E,E,C,B,D,D,E,E,D,B,D,D,D,B,B,D,B,D,C,E,C,A,C,D,A,1.938
ST-75316,FPFOYMC,23,Female,80.91230228,77.64572722,A,B,B,A,D,A,A,A,D,D,C,C,D,B,A,A,A,B,B,C,D,A,A,D,C,A,A,C,B,D,B,D,C,B,A,A,A,B,B,D,2.775
ST-91532,MYBDKNV,20,Male,95.0333221,81.94426439,B,A,B,C,C,C,C,A,A,B,B,B,B,B,C,B,A,B,A,A,A,A,A,B,A,A,A,C,C,A,A,C,A,C,C,B,C,C,C,B,3.05
ST-61486,MJOVVJU,24,Female,53.98412719,81.62904261,E,E,E,C,D,C,A,B,D,D,A,E,B,E,B,B,E,B,E,C,A,C,C,E,B,B,C,E,D,E,A,D,A,B,E,B,E,C,D,D,1.85
ST-52014,VWJGTDS,19,Male,79.55135645,87.05684565,A,A,A,A,A,B,A,A,C,A,A,C,B,A,A,A,C,B,C,B,A,A,C,C,B,A,B,C,B,B,C,C,B,A,B,C,C,C,A,A,3.15
ST-78286,NVTKSBJ,24,Male,93.0705128,89.3372557,B,A,A,A,A,B,B,B,A,B,A,B,A,A,A,B,A,B,A,B,A,A,A,A,B,A,B,A,B,B,B,B,A,A,A,A,A,B,A,A,3.6
ST-87725,HJTMFKE,26,Female,87.02056644,86.63753457,B,A,C,A,A,B,B,A,C,B,A,C,C,A,B,A,B,A,A,A,C,B,A,C,B,A,B,B,C,A,C,C,C,A,A,B,B,C,C,C,3.05
ST-82364,XTOSPIX,26,Female,90.65935869,61.69877341,A,D,C,A,A,C,C,A,A,A,C,D,A,D,C,D,D,A,D,D,C,A,D,A,A,C,B,A,B,C,B,B,A,C,A,C,B,A,A,C,2.725
ST-60775,AOQULPP,26,Male,51.10443056,78.02609212,E,C,A,A,A,A,E,C,C,D,D,C,A,D,A,C,B,A,A,B,C,E,B,C,A,D,A,B,D,C,D,E,B,A,A,B,A,D,E,E,2.4
ST-00595,OUAJHDD,25,Male,98.53997326,80.97367867,B,A,C,C,A,C,A,A,B,A,C,A,A,C,C,B,C,A,C,C,C,A,C,B,B,B,C,B,A,B,A,C,A,B,B,B,B,C,B,B,2.95
ST-73166,VGBZJHT,26,Female,65.59450315,66.87982087,C,C,D,B,B,E,B,C,C,D,D,A,B,C,E,A,B,D,E,E,A,C,B,D,A,C,D,B,D,D,C,A,A,E,B,D,A,D,B,B,2.162
ST-57488,VSKWOOJ,18,Male,94.00991942,63.8602399,A,A,D,D,A,D,C,C,B,B,C,D,C,D,C,B,A,D,B,A,A,C,C,C,B,A,D,D,A,D,D,C,D,D,D,B,D,B,A,D,2.25
ST-45290,PUCLGCR,23,Male,66.78305584,72.81167513,B,A,C,E,B,C,C,C,B,D,B,E,B,C,E,C,C,B,E,C,B,C,D,C,E,A,A,C,D,B,E,D,C,B,A,C,D,B,C,D,2.075
ST-72616,TWNHPLR,20,Male,60.28822411,81.70892916,A,C,B,C,D,C,D,B,D,B,A,A,C,A,C,B,B,B,C,A,B,A,A,D,C,C,D,D,C,C,C,C,A,A,B,D,B,D,A,A,2.575
ST-69439,CWITASS,24,Male,50.57997497,64.70699687,F,B,C,E,E,F,F,D,E,C,C,C,F,B,B,E,E,F,C,F,E,D,B,F,C,D,B,D,B,B,B,E,F,B,C,F,B,B,E,E,1.388
ST-36043,MLYSHGX,20,Male,56.01177217,70.85834243,A,D,E,D,E,E,A,A,E,D,E,C,C,C,B,B,B,B,A,A,B,E,C,B,D,C,D,C,A,E,B,C,C,B,A,B,E,C,A,A,2.25
ST-45291,XIJSWCM,26,Female,65.38765625,81.25183709,C,C,B,B,A,C,C,C,A,C,B,D,C,D,C,A,C,C,D,D,D,B,D,D,A,B,B,A,A,C,D,D,C,B,D,B,A,C,A,A,2.4
ST-45028,EXERCUD,20,Female,83.17611191,71.585517,B,D,B,D,C,D,B,A,C,B,D,C,B,B,D,C,D,C,A,A,D,C,A,C,C,C,B,D,A,A,D,D,B,D,C,D,C,A,D,D,2.2
ST-60230,AZIWKFI,21,Female,63.4689925,90.18574549,C,B,D,C,C,B,B,A,C,B,A,D,B,D,A,D,C,B,C,A,C,D,B,C,D,D,B,B,D,D,D,A,B,D,B,D,B,D,A,C,2.275
ST-25969,NDZPRXR,26,Female,51.78096878,75.72727603,D,D,A,E,E,B,D,D,E,B,B,C,A,B,C,E,B,C,C,C,C,A,B,D,A,D,D,B,C,B,B,C,C,D,B,D,E,A,B,C,2.112
ST-82880,PVAJPGR,24,Male,78.66140986,87.9182606,A,B,A,B,C,B,B,C,C,B,C,B,B,A,C,B,A,C,B,A,C,B,C,A,C,C,A,A,B,B,A,A,C,B,C,B,C,B,C,A,2.925
ST-74818,FLJSVVZ,20,Male,55.29687026,53.6043207,D,F,C,C,F,C,F,E,E,D,B,F,E,C,D,F,B,E,C,F,B,F,D,B,C,F,E,F,B,B,F,F,B,C,E,C,E,D,D,C,1.212
ST-00035,MGDLDTT,20,Female,89.48122368,90.04686817,C,B,C,A,A,A,B,C,C,A,C,B,C,C,B,B,C,B,B,C,B,B,C,A,C,C,C,A,A,C,B,B,A,C,C,A,A,C,A,A,2.875
ST-52859,DEXDEGD,18,Female,95.38275578,69.66783753,B,A,C,B,B,A,B,B,B,B,B,C,B,A,C,C,A,B,B,A,A,B,A,C,C,B,B,B,B,B,C,B,C,A,A,A,B,A,C,C,3.025
ST-03438,KPRKYIW,18,Male,66.12555371,75.84138057,D,D,A,A,D,D,A,B,B,D,A,C,B,B,C,B,A,C,C,C,A,B,C,D,C,B,B,C,C,C,D,C,D,D,B,B,C,C,A,C,2.375
ST-31627,RGTTZTD,25,Female,57.84247323,73.70292767,B,E,A,E,B,B,E,B,A,C,A,D,D,D,B,D,D,A,E,D,D,D,A,A,A,C,C,D,B,A,D,A,E,B,C,A,E,E,A,C,2.212
ST-97164,WSDUUIS,24,Male,86.15674288,86.08492894,B,A,B,A,B,C,B,B,B,A,A,B,A,B,C,A,A,B,B,C,A,C,A,C,B,A,B,C,A,C,A,C,A,C,C,B,A,A,C,C,3.075
ST-86848,JFTEPAS,20,Female,79.08291724,85.31789759,C,C,B,B,B,B,A,C,A,C,C,B,C,A,A,C,B,C,A,C,A,C,C,C,A,A,C,C,A,A,C,B,C,B,A,B,A,A,B,C,2.9
ST-21961,EYLUOCY,23,Female,87.6063407,78.94404063,B,A,C,C,B,B,B,A,B,C,C,B,A,C,A,C,B,A,A,C,A,C,B,A,A,C,B,B,A,B,B,C,A,B,C,A,B,A,B,B,3.05
ST-69994,ADWSHGL,22,Male,57.84312275,69.12693663,C,D,C,A,B,B,D,D,B,B,A,A,E,E,C,C,C,D,A,D,C,B,C,C,B,D,C,A,A,E,B,D,D,C,A,C,C,E,D,D,2.125
ST-02793,KFUVGZS,23,Female,69.02481673,62.71529608,A,D,A,E,B,B,D,A,A,A,E,C,E,C,D,C,B,A,B,E,D,D,D,B,B,D,A,D,D,E,E,E,C,C,B,C,E,E,D,A,1.988
ST-04003,ZJSTADN,22,Female,54.68059741,67.97432336,C,A,C,E,E,D,D,A,D,C,D,A,B,A,B,D,B,D,C,C,A,C,B,A,E,E,A,A,C,E,D,D,A,C,E,C,E,E,B,A,2.125
ST-74582,GNDLEUP,22,Male,93.89653957,84.78572849,C,A,A,C,B,B,A,C,B,B,A,B,A,B,C,A,A,A,C,B,A,A,C,C,B,A,B,B,C,A,B,C,A,B,C,C,A,C,B,A,3.075
ST-38464,AVXNHQI,18,Male,74.42689725,79.99210348,B,B,C,A,B,A,C,A,B,C,D,D,D,D,B,B,D,D,D,B,D,C,D,C,B,A,C,C,B,D,D,B,B,D,D,D,D,C,D,A,2.125
ST-88025,EKPQFSV,19,Female,79.01945264,64.17176162,D,A,A,C,C,B,B,A,B,D,B,D,B,C,C,C,C,D,D,A,D,B,C,C,A,A,D,A,B,D,B,A,C,B,D,B,C,B,B,A,2.525
ST-50635,YQQPXMI,26,Male,57.46252566,59.49679083,C,F,B,C,C,F,E,F,C,D,E,E,F,E,D,F,F,D,F,D,F,F,B,C,C,E,E,C,E,C,E,F,B,C,E,D,D,B,E,B,1.1
ST-23783,BPVMICZ,20,Female,60.51542669,77.59691394,C,D,D,A,E,B,B,B,C,D,C,A,D,A,A,E,B,B,D,B,D,B,E,E,C,C,B,C,C,A,B,D,D,C,E,E,C,C,B,A,2.125
ST-42334,FAODMIA,23,Female,96.44709646,91.58382189,A,A,B,B,B,A,B,A,B,B,A,A,B,B,B,B,A,A,B,A,A,B,A,B,A,B,B,B,B,B,B,A,B,B,B,B,A,B,B,A,3.375
ST-60276,LXALCBC,23,Male,54.12986379,50.05759787,D,B,F,E,C,C,F,C,F,E,B,E,D,E,D,C,F,C,F,B,D,F,E,B,B,C,E,E,D,C,D,B,F,D,C,B,F,C,E,B,1.325
ST-04760,KWVHASB,24,Male,54.20150836,57.43127219,D,B,D,B,C,E,D,D,D,E,C,E,F,E,D,C,C,E,F,C,C,D,B,E,C,F,F,B,E,D,B,B,E,E,D,E,E,C,C,F,1.262
ST-81265,OJGZBRN,22,Male,78.70243474,72.6172169,C,A,A,A,A,C,D,A,B,B,A,C,D,B,B,D,C,D,C,B,C,D,C,C,A,A,C,A,D,C,D,D,B,B,D,D,D,B,A,B,2.45
ST-27694,ILREFYM,23,Male,70.07676521,52.44671917,A,A,D,A,E,B,C,C,A,A,E,E,C,B,A,A,B,B,A,B,E,C,A,A,B,B,A,E,C,B,C,C,C,E,B,B,A,B,E,E,2.55
ST-57460,HDDYPLR,19,Female,71.40621536,94.80524305,A,A,C,A,C,C,C,C,A,C,A,A,B,C,A,A,C,A,A,A,C,A,B,C,C,C,B,B,B,A,A,A,C,B,B,B,A,C,B,A,3.075
ST-33524,VBJSKND,24,Female,83.46651164,78.25608675,A,C,B,C,B,A,A,B,B,A,B,A,C,A,B,C,C,A,B,C,B,C,C,C,A,A,B,B,B,B,A,A,B,C,A,B,A,C,B,A,3.075
ST-41677,WJEAUGB,26,Female,91.91098475,69.52295074,A,C,A,C,A,C,A,C,A,C,B,B,A,C,A,C,C,A,A,A,C,B,A,B,A,B,A,B,B,B,A,C,C,B,C,C,B,B,C,A,3.025
ST-20533,BYELBFF,26,Male,68.96859192,69.42307518,B,A,B,A,D,A,B,C,A,A,A,C,B,A,C,E,C,E,E,A,E,B,C,A,E,A,E,A,A,A,B,C,E,A,C,C,B,E,D,C,2.525
ST-20708,ZMJXJWR,21,Female,69.34208332,80.99732051,A,C,C,C,C,A,B,C,A,C,D,A,C,C,C,A,C,B,C,D,A,D,B,C,A,B,D,C,D,A,B,C,B,A,C,C,D,C,B,D,2.45
ST-86403,HTWOOFI,24,Female,53.21669955,65.60235066,C,F,E,F,E,F,B,C,E,C,B,E,F,F,B,D,C,C,F,C,E,E,C,F,E,F,B,B,D,D,D,C,C,E,C,E,E,D,B,C,1.25
ST-15959,EVGTGNM,26,Female,72.34013599,82.41262404,C,A,C,C,D,C,C,C,C,D,D,B,B,D,A,D,A,C,C,D,A,D,C,D,B,B,B,D,A,C,C,D,A,D,B,B,C,C,D,C,2.175
ST-87176,SKAYFEP,19,Female,89.90612196,65.58298899,A,B,A,C,B,A,A,B,B,B,B,A,A,B,B,C,C,B,A,D,A,C,C,C,B,A,A,D,C,A,C,A,C,A,D,B,A,C,D,B,2.9
ST-00218,NJKHMZG,19,Male,91.57287235,96.79215503,A,B,B,A,A,A,B,A,B,B,B,B,A,B,A,A,B,A,B,A,B,B,A,B,B,A,B,A,A,B,A,A,A,A,A,A,B,A,A,B,3.55
ST-66738,UFKYBTW,25,Male,85.25510957,97.45166473,B,B,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,A,B,B,A,A,A,A,B,B,A,B,B,B,B,A,A,A,B,A,B,B,B,A,3.425
ST-30860,GDBRHMD,20,Female,70.68500611,72.79100707,C,D,C,C,C,B,B,C,D,A,A,B,A,B,A,A,B,C,C,A,A,C,C,B,C,A,A,C,B,A,A,D,C,D,D,C,C,D,B,C,2.6
ST-60576,OTKKRNE,25,Female,93.64213824,61.63282403,C,C,C,D,A,D,C,C,C,D,A,A,D,B,D,D,A,C,C,B,D,C,D,C,D,B,B,B,A,A,D,D,C,C,C,C,B,A,C,B,2.25
ST-77005,APEBHUX,21,Female,99.71291584,69.72551653,B,A,A,A,A,A,C,B,A,A,C,A,B,B,B,B,C,B,A,C,A,B,B,C,A,A,C,A,A,B,C,B,B,B,B,C,A,C,A,C,3.15
ST-04836,HDXTPHB,23,Female,80.02678472,79.01711709,A,D,D,B,A,C,C,D,A,D,B,A,B,D,B,C,D,A,B,C,C,D,B,D,D,C,D,A,D,C,C,A,C,A,C,A,C,B,D,C,2.325
ST-63068,VEEYVJL,26,Male,50.22737491,93.31003117,D,D,D,A,B,A,B,B,B,A,C,D,A,D,B,A,A,D,D,A,D,C,D,D,D,B,C,D,D,C,A,D,B,B,A,A,C,D,A,A,2.425
ST-83513,KFUBZAD,18,Female,57.96865399,91.0074183,C,D,D,B,C,C,B,A,D,A,B,B,B,C,A,A,A,C,B,B,D,B,D,D,C,D,B,A,A,D,D,A,C,D,B,B,D,B,D,B,2.425
ST-36941,XUJMYVK,19,Male,79.16478664,67.41103778,D,B,C,B,D,B,B,A,D,D,B,B,C,C,A,B,D,B,A,B,A,D,C,D,A,D,B,C,B,B,C,D,B,D,D,D,A,C,B,C,2.35
ST-21378,WZLDKOI,19,Male,92.67275667,72.66999088,C,A,C,B,C,B,B,A,B,B,A,B,A,A,B,B,B,B,C,C,A,C,B,B,C,C,B,B,C,B,C,C,B,C,B,B,C,C,B,A,2.825
ST-78175,CYJWGPO,18,Female,64.74669754,85.22180361,B,A,B,D,D,A,D,D,C,D,A,D,B,D,A,C,C,B,B,D,D,C,C,C,C,A,A,A,B,A,B,C,C,A,C,B,A,D,C,A,2.5
ST-35927,LINNLKC,23,Female,57.56150101,55.26342387,E,F,C,D,E,F,D,C,D,C,B,E,F,C,F,B,E,D,E,D,E,C,E,F,B,E,D,B,E,C,C,B,B,B,B,C,C,E,B,E,1.412
ST-20500,TJRXZUH,20,Male,95.81954026,95.04674121,A,B,B,B,B,A,B,A,A,A,A,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,A,B,B,B,A,A,A,A,A,B,B,A,A,A,3.6
ST-27875,BCTQXLH,24,Female,73.45965586,84.77341209,D,A,A,D,B,D,A,D,C,B,C,D,D,B,B,A,D,D,C,B,A,C,C,C,D,A,B,A,A,B,C,A,C,D,D,C,D,B,B,B,2.4
ST-87537,LGLLBNR,19,Male,80.82158079,80.89014015,B,B,B,B,A,B,C,C,B,C,A,C,A,C,C,B,B,A,B,B,C,B,C,C,B,C,A,A,B,A,C,C,A,A,A,C,C,C,A,B,2.9
ST-09828,SPTEDTA,24,Male,50.19409981,63.34784279,D,F,C,D,D,E,C,C,F,C,D,B,E,F,F,B,C,D,C,E,F,E,F,D,E,F,D,E,C,E,E,B,C,C,C,F,B,C,E,C,1.188
ST-83210,RAUTZWB,23,Female,62.97428206,55.1741062,E,B,C,C,C,E,D,B,C,C,E,E,B,C,B,E,D,C,D,F,E,E,F,D,C,D,E,D,B,C,B,D,E,C,B,D,C,D,B,B,1.562
ST-72833,FQIPTSU,18,Male,96.95809738,99.36657011,B,A,B,B,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,B,B,A,A,B,A,A,A,B,A,A,A,B,B,A,A,B,A,B,A,B,3.525
ST-62572,PLAEZJW,24,Female,98.42435352,82.03667939,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,B,B,B,B,A,A,A,A,A,B,A,A,A,B,B,B,A,A,B,A,A,B,A,B,A,3.5
ST-57889,WDWFVXS,22,Male,65.10504894,52.80076094,D,E,F,D,B,F,B,E,B,E,D,B,E,B,F,D,E,F,D,D,F,C,C,F,C,B,F,B,E,F,D,E,F,E,F,F,B,B,C,C,1.2
ST-66312,YQHCNYX,26,Female,83.55776115,75.98948374,D,D,B,D,A,A,C,D,C,A,D,C,A,C,C,C,B,A,A,D,C,B,B,D,D,A,B,B,C,C,D,B,A,C,B,B,A,B,B,D,2.475
